Input X,Input Y,Rounding mode,Overflow,Underflow,Output Z,Expected Z
10101010101010101010101010101010,1111111110000000000000000000000,11,0,0,11111111110000000000000000000000,11111111110000000000000000000000
1111111111111111111111111111111,0,1,0,1,0,0
11111111111111111111111111111111,11111111110000000000000000000000,1,1,0,1111111110000000000000000000000,1111111110000000000000000000000
11111111111111111111111111111111,1111111111111111111111111111111,10,1,0,11111111100000000000000000000000,11111111100000000000000000000000
11111111110000000000000000000000,1010101010101010101010101010101,1,1,0,11111111110000000000000000000000,11111111110000000000000000000000
1111111111111111111111111111111,0,11,0,1,0,0
1010101010101010101010101010101,0,100,0,1,0,0
1111111111111111111111111111111,1111111111111111111111111111111,100,1,0,1111111100000000000000000000000,1111111100000000000000000000000
11111111110000000000000000000000,1111111110000000000000000000000,100,1,0,11111111110000000000000000000000,11111111110000000000000000000000
1010101010101010101010101010101,1010101010101010101010101010101,0,0,0,1101011001100011100011100011100,1101011001100011100011100011100
0,0,1,0,1,0,0
1111111110000000000000000000000,1111111111111111111111111111111,100,1,0,1111111110000000000000000000000,1111111110000000000000000000000
10101010101010101010101010101010,0,1,0,1,10000000000000000000000000000000,10000000000000000000000000000000
10101010101010101010101010101010,1111111110000000000000000000000,0,0,0,11111111110000000000000000000000,11111111110000000000000000000000
1111111111111111111111111111111,11111111110000000000000000000000,11,1,0,11111111110000000000000000000000,11111111110000000000000000000000
10101010101010101010101010101010,11111111111111111111111111111111,0,0,0,1101011001010101010101010101001,1101011001010101010101010101001
1111111111111111111111111111111,1111111110000000000000000000000,11,1,0,1111111110000000000000000000000,1111111110000000000000000000000
10000000000000000000000000000000,10101010101010101010101010101010,1,0,1,0,0
10000000000000000000000000000000,11111111110000000000000000000000,1,0,1,1111111110000000000000000000000,1111111110000000000000000000000
1010101010101010101010101010101,11111111111111111111111111111111,0,1,0,11111111100000000000000000000000,11111111100000000000000000000000
0,11111111111111111111111111111111,1,0,1,10000000000000000000000000000000,10000000000000000000000000000000
0,10000000000000000000000000000000,100,0,1,10000000000000000000000000000000,10000000000000000000000000000000
1111111111111111111111111111111,1010101010101010101010101010101,10,1,0,1111111100000000000000000000000,1111111100000000000000000000000
0,1010101010101010101010101010101,1,0,1,0,0
1010101010101010101010101010101,1111111111111111111111111111111,11,1,0,1111111100000000000000000000000,1111111100000000000000000000000
0,11111111110000000000000000000000,11,0,1,11111111110000000000000000000000,11111111110000000000000000000000
11111111111111111111111111111111,10101010101010101010101010101010,1,0,0,1101011001010101010101010101001,1101011001010101010101010101001
1111111111111111111111111111111,1111111111111111111111111111111,0,1,0,1111111100000000000000000000000,1111111100000000000000000000000
11111111110000000000000000000000,10000000000000000000000000000000,10,0,1,1111111110000000000000000000000,1111111110000000000000000000000
11111111110000000000000000000000,1111111111111111111111111111111,100,1,0,11111111110000000000000000000000,11111111110000000000000000000000
11111111111111111111111111111111,1111111110000000000000000000000,11,1,0,11111111110000000000000000000000,11111111110000000000000000000000
11111111110000000000000000000000,0,0,0,1,11111111110000000000000000000000,11111111110000000000000000000000
11111111111111111111111111111111,11111111110000000000000000000000,100,1,0,1111111110000000000000000000000,1111111110000000000000000000000
10000000000000000000000000000000,11111111111111111111111111111111,10,0,1,0,0
1111111111111111111111111111111,10101010101010101010101010101010,11,0,0,11101011001010101010101010101001,11101011001010101010101010101001
1111111110000000000000000000000,11111111111111111111111111111111,100,1,0,11111111110000000000000000000000,11111111110000000000000000000000
11111111110000000000000000000000,1010101010101010101010101010101,10,1,0,11111111110000000000000000000000,11111111110000000000000000000000
10000000000000000000000000000000,10101010101010101010101010101010,10,0,1,0,0
1010101010101010101010101010101,10101010101010101010101010101010,10,0,0,11000000100011100011100011100011,11000000100011100011100011100011
10101010101010101010101010101010,11111111110000000000000000000000,100,0,0,1111111110000000000000000000000,1111111110000000000000000000000
11111111111111111111111111111111,11111111111111111111111111111111,1,1,0,1111111100000000000000000000000,1111111100000000000000000000000
11111111111111111111111111111111,10000000000000000000000000000000,10,0,1,0,0
1010101010101010101010101010101,10000000000000000000000000000000,11,0,1,10000000000000000000000000000000,10000000000000000000000000000000
1111111111111111111111111111111,1010101010101010101010101010101,100,1,0,1111111100000000000000000000000,1111111100000000000000000000000
1010101010101010101010101010101,1111111111111111111111111111111,10,1,0,1111111100000000000000000000000,1111111100000000000000000000000
10000000000000000000000000000000,11111111110000000000000000000000,1,0,1,1111111110000000000000000000000,1111111110000000000000000000000
0,0,0,0,1,0,0
1010101010101010101010101010101,11111111110000000000000000000000,1,1,0,11111111110000000000000000000000,11111111110000000000000000000000
10101010101010101010101010101010,1111111110000000000000000000000,100,0,0,11111111110000000000000000000000,11111111110000000000000000000000
1111111110000000000000000000000,1010101010101010101010101010101,1,1,0,1111111110000000000000000000000,1111111110000000000000000000000
1111111110000000000000000000000,1111111111111111111111111111111,11,1,0,1111111110000000000000000000000,1111111110000000000000000000000
11111111111111111111111111111111,10000000000000000000000000000000,0,0,1,0,0
10000000000000000000000000000000,10101010101010101010101010101010,11,0,1,0,0
1111111111111111111111111111111,10101010101010101010101010101010,1,0,0,11101011001010101010101010101001,11101011001010101010101010101001
1111111110000000000000000000000,1111111110000000000000000000000,1,1,0,1111111110000000000000000000000,1111111110000000000000000000000
11111111111111111111111111111111,1111111111111111111111111111111,100,1,0,11111111100000000000000000000000,11111111100000000000000000000000
1010101010101010101010101010101,10101010101010101010101010101010,11,0,0,11000000100011100011100011100010,11000000100011100011100011100010
11111111110000000000000000000000,0,0,0,1,11111111110000000000000000000000,11111111110000000000000000000000
1010101010101010101010101010101,11111111110000000000000000000000,1,1,0,11111111110000000000000000000000,11111111110000000000000000000000
1010101010101010101010101010101,11111111110000000000000000000000,1,1,0,11111111110000000000000000000000,11111111110000000000000000000000
11111111110000000000000000000000,0,11,0,1,11111111110000000000000000000000,11111111110000000000000000000000
1111111110000000000000000000000,1111111111111111111111111111111,100,1,0,1111111110000000000000000000000,1111111110000000000000000000000
1111111111111111111111111111111,1111111111111111111111111111111,100,1,0,1111111100000000000000000000000,1111111100000000000000000000000
1111111111111111111111111111111,11111111111111111111111111111111,11,1,0,11111111100000000000000000000000,11111111100000000000000000000000
0,0,10,0,1,0,0
10101010101010101010101010101010,0,100,0,1,10000000000000000000000000000000,10000000000000000000000000000000
1111111111111111111111111111111,11111111111111111111111111111111,0,1,0,11111111100000000000000000000000,11111111100000000000000000000000
0,11111111111111111111111111111111,0,0,1,10000000000000000000000000000000,10000000000000000000000000000000
1010101010101010101010101010101,1010101010101010101010101010101,0,0,0,1101011001100011100011100011100,1101011001100011100011100011100
0,0,10,0,1,0,0
10000000000000000000000000000000,10000000000000000000000000000000,100,0,1,0,0
0,11111111111111111111111111111111,11,0,1,10000000000000000000000000000000,10000000000000000000000000000000
1111111111111111111111111111111,10101010101010101010101010101010,1,0,0,11101011001010101010101010101001,11101011001010101010101010101001
1111111111111111111111111111111,1111111110000000000000000000000,1,1,0,1111111110000000000000000000000,1111111110000000000000000000000
11111111111111111111111111111111,1010101010101010101010101010101,0,1,0,11111111100000000000000000000000,11111111100000000000000000000000
10000000000000000000000000000000,10101010101010101010101010101010,0,0,1,0,0
1010101010101010101010101010101,1010101010101010101010101010101,11,0,0,1101011001100011100011100011100,1101011001100011100011100011100
1111111111111111111111111111111,1010101010101010101010101010101,1,1,0,1111111100000000000000000000000,1111111100000000000000000000000
10000000000000000000000000000000,1010101010101010101010101010101,10,0,1,10000000000000000000000000000000,10000000000000000000000000000000
11111111110000000000000000000000,10000000000000000000000000000000,10,0,1,1111111110000000000000000000000,1111111110000000000000000000000
11111111111111111111111111111111,11111111110000000000000000000000,1,1,0,1111111110000000000000000000000,1111111110000000000000000000000
11111111110000000000000000000000,1111111111111111111111111111111,10,1,0,11111111110000000000000000000000,11111111110000000000000000000000
0,1111111110000000000000000000000,10,0,1,1111111110000000000000000000000,1111111110000000000000000000000
11111111110000000000000000000000,1010101010101010101010101010101,1,1,0,11111111110000000000000000000000,11111111110000000000000000000000
0,10101010101010101010101010101010,100,0,1,10000000000000000000000000000000,10000000000000000000000000000000
10000000000000000000000000000000,1111111110000000000000000000000,100,0,1,11111111110000000000000000000000,11111111110000000000000000000000
0,11111111110000000000000000000000,1,0,1,11111111110000000000000000000000,11111111110000000000000000000000
11111111110000000000000000000000,1111111110000000000000000000000,0,1,0,11111111110000000000000000000000,11111111110000000000000000000000
1111111111111111111111111111111,11111111110000000000000000000000,0,1,0,11111111110000000000000000000000,11111111110000000000000000000000
1111111111111111111111111111111,10000000000000000000000000000000,0,0,1,10000000000000000000000000000000,10000000000000000000000000000000
0,11111111110000000000000000000000,1,0,1,11111111110000000000000000000000,11111111110000000000000000000000
1010101010101010101010101010101,11111111111111111111111111111111,10,1,0,11111111100000000000000000000000,11111111100000000000000000000000
10000000000000000000000000000000,1111111110000000000000000000000,10,0,1,11111111110000000000000000000000,11111111110000000000000000000000
1111111111111111111111111111111,0,100,0,1,0,0
1111111111111111111111111111111,11111111110000000000000000000000,1,1,0,11111111110000000000000000000000,11111111110000000000000000000000
11111111110000000000000000000000,1010101010101010101010101010101,11,1,0,11111111110000000000000000000000,11111111110000000000000000000000
1111111110000000000000000000000,1010101010101010101010101010101,0,1,0,1111111110000000000000000000000,1111111110000000000000000000000
11100010010101101001000111111100,1111000101101000101101110011001,11,1,0,11111111100000000000000000000000,11111111100000000000000000000000
11111111100110011110110101000100,11001011001000101000001100001101,10,1,0,1111111100000000000000000000000,1111111100000000000000000000000
1100001010011110111110101100110,11111110001110101100111001100010,11,1,0,11111111100000000000000000000000,11111111100000000000000000000000
11111110000110000111111101100001,11011011000010100110100101111001,10,1,0,1111111100000000000000000000000,1111111100000000000000000000000
11110100100111001011000101010101,1010011010000011010000101011110,100,1,0,11111111100000000000000000000000,11111111100000000000000000000000
1110111001111011111110101110010,11110101110000000000000110101100,1,1,0,11111111100000000000000000000000,11111111100000000000000000000000
11110111111010010001100000001110,1110100111110111001110010010001,0,1,0,11111111100000000000000000000000,11111111100000000000000000000000
1100101011010010001000101101000,11111011000011111101110100100101,0,1,0,11111111100000000000000000000000,11111111100000000000000000000000
1100011011110101110000101011111,11110100100001010010101001011010,100,1,0,11111111100000000000000000000000,11111111100000000000000000000000
11101011000001011000100101010100,1011100011101000011000100100001,1,1,0,11111111100000000000000000000000,11111111100000000000000000000000
11101001110001110001110011100110,11100110000001010001111000111100,0,1,0,1111111100000000000000000000000,1111111100000000000000000000000
11110011110000111110100100011000,11110001110111001100111110000110,100,1,0,1111111100000000000000000000000,1111111100000000000000000000000
11101011000000111010011000101000,1100001101010100011001010010011,11,1,0,11111111100000000000000000000000,11111111100000000000000000000000
11100101010110011001111111110110,11111010101101000011010011110101,10,1,0,1111111100000000000000000000000,1111111100000000000000000000000
1110010001110101110100010000011,11100000001100000001000010011011,11,1,0,11111111100000000000000000000000,11111111100000000000000000000000
11010100011001101110000011101001,1111101100111001010101000011001,11,1,0,11111111100000000000000000000000,11111111100000000000000000000000
1110111001001101101100111111010,11011011100111111110101001000001,11,1,0,11111111100000000000000000000000,11111111100000000000000000000000
11100000001010011010101100001100,1101111111000101011010001001010,100,1,0,11111111100000000000000000000000,11111111100000000000000000000000
1111110001010101001110111001101,1001011000101000100111100001000,1,1,0,1111111100000000000000000000000,1111111100000000000000000000000
1111110100000101111101100001001,11110110111011010001110011101010,1,1,0,11111111100000000000000000000000,11111111100000000000000000000000
1100110000010111010000011111011,1101101011111100000000000110001,10,1,0,1111111100000000000000000000000,1111111100000000000000000000000
1010101011101100010010110110000,11110101010100110001110000101010,100,1,0,11111111100000000000000000000000,11111111100000000000000000000000
1010011100100010011100011101011,11111111001110100001011011111010,1,1,0,11111111100000000000000000000000,11111111100000000000000000000000
1101100011101000001101011100100,1011010011010010100110101110001,10,1,0,1111111100000000000000000000000,1111111100000000000000000000000
11101011100111111100110001010110,11010100111110010111101011111010,10,1,0,1111111100000000000000000000000,1111111100000000000000000000000
11101010101011001000111010001000,1011101010001011011111110000101,1,1,0,11111111100000000000000000000000,11111111100000000000000000000000
1010100101011110101101011001100,1110110110011110001000010011001,11,1,0,1111111100000000000000000000000,1111111100000000000000000000000
11000111000011100010101000110111,11111010100011111110110100010011,10,1,0,1111111100000000000000000000000,1111111100000000000000000000000
1111001101010111010111111100011,11001110110000010111011100010101,11,1,0,11111111100000000000000000000000,11111111100000000000000000000000
11111110101001101000111101100011,1111001011000010010010011000101,10,1,0,11111111100000000000000000000000,11111111100000000000000000000000
1001101011100111010111011101011,1111110100001111010101110001010,0,1,0,1111111100000000000000000000000,1111111100000000000000000000000
1011010110111110101101101001001,11111101000000111110011111100111,100,1,0,11111111100000000000000000000000,11111111100000000000000000000000
11010100111100101010011001100011,11101100011110110111111000110001,0,1,0,1111111100000000000000000000000,1111111100000000000000000000000
11111000100100111010101101111000,11011010110001010000101000000001,10,1,0,1111111100000000000000000000000,1111111100000000000000000000000
1111010110000010101101111110000,1100000110110100111101000000000,0,1,0,1111111100000000000000000000000,1111111100000000000000000000000
1111110101100011110011110000101,11001000001001110100011010101011,1,1,0,11111111100000000000000000000000,11111111100000000000000000000000
11001010110111011110111010000111,1110111011011001011001001101011,11,1,0,11111111100000000000000000000000,11111111100000000000000000000000
1011111100111000111111110000111,11101100000111110011010010000011,100,1,0,11111111100000000000000000000000,11111111100000000000000000000000
11100110000111110011111010001000,11101001100011100111010001100101,1,1,0,1111111100000000000000000000000,1111111100000000000000000000000
11001110110001001110010000001011,1111101001100010000101010110100,10,1,0,11111111100000000000000000000000,11111111100000000000000000000000
1101101011011111110100111001010,11011011001101000011001000100110,11,1,0,11111111100000000000000000000000,11111111100000000000000000000000
11011111001100011011011011100010,1110010101011100011101101010011,1,1,0,11111111100000000000000000000000,11111111100000000000000000000000
11010001000101001101010011011010,1110011001010011010100110001100,1,1,0,11111111100000000000000000000000,11111111100000000000000000000000
1010101110011100101101100010111,11111010001111101100111111100111,10,1,0,11111111100000000000000000000000,11111111100000000000000000000000
11110100011101111001111100011101,11111101100011101101000010001100,11,1,0,1111111100000000000000000000000,1111111100000000000000000000000
11111101011100111100110101010100,11100101100110100011101000100100,11,1,0,1111111100000000000000000000000,1111111100000000000000000000000
1111110111011011000110111010001,1110100001101100001010111011001,0,1,0,1111111100000000000000000000000,1111111100000000000000000000000
11111001110010101001000010111101,11100010101010100011101110111001,10,1,0,1111111100000000000000000000000,1111111100000000000000000000000
11100100111011001110100000101011,11101101011111101111001101101111,100,1,0,1111111100000000000000000000000,1111111100000000000000000000000
1101111000110010001100111101010,1010110000101100100100011000100,0,1,0,1111111100000000000000000000000,1111111100000000000000000000000
1101100100010010110110000011011,11011110101111101110001010101101,100,1,0,11111111100000000000000000000000,11111111100000000000000000000000
1100011111100000000001010100110,1101001000110011010101111110011,10,1,0,1111111100000000000000000000000,1111111100000000000000000000000
1011000111010011010110001100100,1101011100011010000000101010100,1,1,0,1111111100000000000000000000000,1111111100000000000000000000000
11101010000110011101110110101010,11011101100010010111001101110010,0,1,0,1111111100000000000000000000000,1111111100000000000000000000000
11111010001001001100010111001110,1101001010101000111011000000001,100,1,0,11111111100000000000000000000000,11111111100000000000000000000000
11110010110111101011000101110010,11010110001100001001001000100001,100,1,0,1111111100000000000000000000000,1111111100000000000000000000000
11011000000000111110011011010100,11111101011010100111101011000101,100,1,0,1111111100000000000000000000000,1111111100000000000000000000000
1101110010000001010001101110001,1101110110011110100111110110010,10,1,0,1111111100000000000000000000000,1111111100000000000000000000000
1100100101000010001010111001010,1111001100010111010100110100011,100,1,0,1111111100000000000000000000000,1111111100000000000000000000000
11110010100101010011110110001100,1110001101001110110100110110111,0,1,0,11111111100000000000000000000000,11111111100000000000000000000000
1110101101101111010101010011110,1001110001101000011010001110110,11,1,0,1111111100000000000000000000000,1111111100000000000000000000000
11110111100101110001001101110111,1011101111010110011100010001000,10,1,0,11111111100000000000000000000000,11111111100000000000000000000000
1111111100101101001010101100100,11001010011111010101101111000101,11,1,0,11111111100000000000000000000000,11111111100000000000000000000000
1111000011110101100010110000010,11011011010101101001011101010001,100,1,0,11111111100000000000000000000000,11111111100000000000000000000000
1111100110110011001000100010101,1101111100001001101001110111100,11,1,0,1111111100000000000000000000000,1111111100000000000000000000000
11000101100001100001100101001010,1111111001101101001001010000010,10,1,0,11111111100000000000000000000000,11111111100000000000000000000000
11101011110010101110110001101111,11011000001100000000101100010000,100,1,0,1111111100000000000000000000000,1111111100000000000000000000000
11100000001101110010101100110000,11111101110010010110010001100011,100,1,0,1111111100000000000000000000000,1111111100000000000000000000000
11011000100000010001111110010111,1101111100110011100000111101010,0,1,0,11111111100000000000000000000000,11111111100000000000000000000000
